user,lat,lng,timestamp
0,40.009691,116.315147,1238764855
0,40.009961,116.315213,1238765190
0,40.009906,116.315333,1238765490
0,40.009725,116.315125,1238766110
0,40.009798,116.315344,1238766410
0,40.009633,116.315268,1238767135
0,40.009737,116.315206,1238767435
0,40.009778,116.315428,1238767735
0,40.009792,116.315292,1238768270
0,40.009699,116.315033,1238768570
0,40.010008,116.315259,1238769570
0,40.009507,116.315352,1238769870
0,40.009624,116.315094,1238770170
0,40.009667,116.315223,1238770470
0,40.009867,116.315133,1238771935
0,40.009544,116.315062,1238772235
0,40.00977,116.315064,1238772535
0,40.009506,116.315062,1238772835
0,40.009609,116.314983,1238773135
0,40.009924,116.315212,1238773435
0,40.00982,116.315093,1238774340
0,40.009667,116.315244,1238774640
0,40.009659,116.315066,1238774940
0,40.00985,116.314942,1238775520
0,40.009704,116.31454,1238775820
0,40.009748,116.314934,1238776545
0,40.009652,116.314999,1238776845
0,40.009582,116.315202,1238778158
0,40.00971,116.31495,1238778458
0,40.009772,116.314918,1238778760
0,40.00966,116.315072,1238779060
0,40.009688,116.315097,1238779360
0,40.009608,116.315231,1238779675
0,40.009714,116.315411,1238779975
0,40.009377,116.315425,1238780275
0,40.009632,116.315558,1238780575
0,40.009559,116.31578,1238781015
0,40.009381,116.315893,1238781315
0,40.009497,116.315705,1238781615
0,40.00963,116.315268,1238781915
0,40.009955,116.314466,1238782220
0,40.009708,116.315111,1238782855
0,40.009553,116.315433,1238783155
0,40.009485,116.315029,1238783505
0,40.009442,116.315512,1238783805
0,40.009688,116.315094,1238784105
0,40.009751,116.314966,1238784728
0,40.009673,116.315198,1238785028
0,40.009557,116.315066,1238787145
0,40.009705,116.3151,1238787445
0,40.009664,116.31517,1238787745
0,40.009645,116.315095,1238788045
0,40.009711,116.315361,1238788345
0,40.009764,116.314923,1238788645
0,40.009691,116.31496,1238788945
0,40.009853,116.315104,1238790325
0,40.009748,116.315027,1238790625
0,40.009609,116.315267,1238790925
0,40.009473,116.315066,1238791225
0,40.009664,116.315031,1238791525
0,40.009613,116.314799,1238791945
0,40.009525,116.315028,1238792245
0,40.009599,116.315305,1238792545
0,40.009607,116.315274,1238793030
0,40.009533,116.315279,1238793490
0,40.009528,116.315277,1238793790
0,40.009728,116.315038,1238794245
0,40.009643,116.314867,1238794545
0,40.010003,116.314714,1238794845
0,40.009787,116.31469,1238795145
0,40.00972,116.315102,1238795445
0,40.009455,116.315041,1238796780
0,40.00951,116.315526,1238797080
0,40.009779,116.315199,1238797380
0,40.009864,116.314897,1238797680
0,40.009734,116.315131,1238797980
0,40.009918,116.314835,1238799555
0,40.009746,116.315084,1238799855
0,40.009722,116.315098,1238800155
0,40.009796,116.314908,1238800455
0,40.009671,116.315099,1238800755
0,40.009816,116.31522,1238801865
0,40.00959,116.314872,1238802165
0,40.009653,116.315119,1238802465
0,40.009707,116.315297,1238802765
0,40.009879,116.31531,1238803175
0,40.009735,116.31547,1238803663
0,40.009869,116.315104,1238803965
0,40.009693,116.315156,1238804655
0,40.009801,116.315234,1238804955
0,40.009933,116.315209,1238805630
0,40.009884,116.315163,1238805930
0,40.009843,116.314756,1238807175
0,40.010105,116.315125,1238807475
0,40.009853,116.315059,1238807775
0,40.009733,116.315182,1238808075
0,40.009898,116.315261,1238809370
0,40.009989,116.315174,1238809670
0,40.009564,116.315096,1238809970
0,40.009771,116.315113,1238810270
0,40.009815,116.31488,1238811090
0,40.009759,116.315188,1238811390
0,40.009867,116.31509,1238812275
0,40.009697,116.315197,1238812575
0,40.009674,116.315187,1238812875
0,40.009931,116.31512,1238814010
0,40.009633,116.315204,1238814310
0,40.009698,116.315151,1238814610
0,40.009691,116.315301,1238814910
0,40.009968,116.315429,1238815970
0,40.008261,116.312839,1238827656
0,40.007785,116.312613,1238827958
0,40.005041,116.312399,1238828260
0,39.997917,116.308766,1238828564
0,39.99866,116.306446,1238828864
0,39.995958,116.292171,1238829164
0,39.997399,116.282927,1238829464
0,39.996713,116.27742,1238829764
0,39.996862,116.275519,1238830064
0,39.996367,116.274104,1238830364
0,39.994705,116.274252,1238830664
0,39.991934,116.274375,1238830964
0,39.989547,116.273636,1238831264
0,39.98922,116.272451,1238832794
0,39.989422,116.27166,1238833094
0,39.989868,116.270545,1238833394
0,39.989605,116.271,1238833694
0,39.99006,116.273775,1238833994
0,39.992884,116.274456,1238834294
0,39.995413,116.273917,1238834594
0,39.996985,116.272872,1238834894
0,39.997305,116.272638,1238835409
0,39.997286,116.271727,1238835709
0,39.996653,116.269267,1238836774
0,39.996609,116.266214,1238837074
0,39.996804,116.264147,1238837374
0,39.997763,116.262729,1238837674
0,39.999395,116.263162,1238837974
0,40.00074,116.263214,1238838274
0,40.001325,116.26673,1238838574
0,40.001266,116.26968,1238838874
0,40.000817,116.273409,1238839174
0,40.000403,116.27686,1238839474
0,39.996829,116.28558,1238839774
0,39.984719,116.293672,1238840074
0,39.984226,116.316075,1238840374
0,39.973765,116.319158,1238840674
0,39.974779,116.321004,1238840974
0,39.907918,116.405576,1238844164
0,39.909022,116.405136,1238844464
0,39.909032,116.405545,1238844764
0,39.909098,116.405369,1238845919
0,39.909036,116.405681,1238846219
0,39.909028,116.405595,1238846519
0,39.909744,116.404802,1238846819
0,39.909908,116.404502,1238847119
0,39.9115,116.405,1238847419
0,39.913072,116.405133,1238847719
0,39.914107,116.403666,1238848019
0,39.913997,116.402676,1238848319
0,39.913132,116.400395,1238848619
0,39.901219,116.389674,1238848919
0,39.898243,116.389445,1238849359
0,39.897595,116.39083,1238849929
0,39.898996,116.38204,1238850229
0,39.898317,116.359412,1238850529
0,39.916255,116.350392,1238850829
0,39.930717,116.349886,1238851129
0,39.934479,116.338097,1238851429
0,39.937509,116.322125,1238851729
0,39.950126,116.318117,1238852029
0,39.965349,116.315219,1238852329
0,39.972075,116.312683,1238852629
0,39.977292,116.310822,1238852929
0,39.98943,116.309701,1238853229
0,40.002993,116.309009,1238853529
0,40.009811,116.314835,1238853829
0,40.009559,116.31504,1238854129
0,40.009707,116.315957,1238854524
0,40.009843,116.315122,1238855269
0,40.009565,116.315027,1238855569
0,40.008224,116.315632,1238908778
0,40.006684,116.318668,1238909078
0,40.007406,116.320005,1238909378
0,40.003849,116.32368,1238909678
0,40.000207,116.326691,1238909978
0,40.000348,116.327272,1238910278
0,39.999384,116.331027,1238911138
0,39.999798,116.32961,1238911553
0,40.000354,116.327329,1238912043
0,39.999782,116.326716,1238912343
0,39.993403,116.32697,1238912643
0,39.991729,116.326504,1238913663
0,39.991671,116.331154,1238913963
0,39.991619,116.331451,1238914358
0,39.968486,116.337113,1238914723
0,39.940663,116.347306,1238915023
0,39.946596,116.365955,1238916058
0,39.945776,116.367792,1238916358
0,39.944732,116.369533,1238916658
0,39.943107,116.372622,1238916958
0,39.941869,116.374867,1238917258
0,39.941431,116.375583,1238918018
0,39.940808,116.377522,1238918318
0,39.93949,116.379957,1238918618
0,39.93845,116.382321,1238918918
0,39.937981,116.384708,1238919348
0,39.937621,116.387176,1238919648
0,39.937753,116.388878,1238919948
0,39.937514,116.38997,1238920248
0,39.937557,116.389971,1238921188
0,39.937562,116.389875,1238921488
0,39.937415,116.390172,1238921788
0,39.937421,116.390174,1238922088
0,39.937271,116.38983,1238923333
0,39.93521,116.390847,1238923633
0,39.935445,116.392168,1238923933
0,39.934622,116.389959,1238924233
0,39.932798,116.389845,1238924533
0,39.931139,116.389731,1238924938
0,39.934258,116.382523,1238925238
0,39.940311,116.375512,1238925538
0,39.9438,116.373926,1238925838
0,39.944681,116.375722,1238926138
0,39.94445,116.375346,1238930613
0,39.94145,116.380654,1238930913
0,39.938402,116.385373,1238931213
0,39.937645,116.387344,1238931513
0,39.936103,116.388712,1238931813
0,39.934511,116.388653,1238932113
0,39.933152,116.386604,1238932413
0,39.932403,116.386138,1238932713
0,39.932229,116.385308,1238933013
0,39.932162,116.384801,1238933313
0,39.931563,116.371204,1238933613
0,39.931092,116.356957,1238933913
0,39.931071,116.357089,1238934213
0,39.930903,116.348376,1238934513
0,39.936261,116.336502,1238934813
0,39.937326,116.325377,1238935113
0,39.937687,116.320717,1238935413
0,39.950819,116.321553,1238935713
0,39.957351,116.328976,1238936013
0,39.974774,116.327644,1238936313
0,39.988396,116.327061,1238936613
0,39.991949,116.326964,1238936913
0,39.995359,116.326608,1238937213
0,40.003289,116.323998,1238937513
0,40.004,116.322045,1238937968
0,40.00773,116.319949,1238938573
0,40.009634,116.315664,1238938873
0,40.009624,116.314964,1238939258
0,40.00987,116.314871,1238939558
0,40.009424,116.314191,1238939858
0,40.008232,116.312198,1238985422
0,39.998691,116.309174,1238985722
0,39.998399,116.308864,1238986022
0,39.984055,116.313864,1238986322
0,39.984384,116.323331,1238986762
0,39.985991,116.366027,1238987062
0,39.985344,116.410522,1238987362
0,39.987103,116.418138,1238987662
0,39.97033,116.462568,1238987962
0,40.005256,116.502536,1238988262
0,40.033324,116.566745,1238988565
0,40.040571,116.610684,1238988865
0,40.045211,116.600839,1238989165
0,40.070176,116.582046,1238989465
0,40.078966,116.587835,1238989765
0,40.07952,116.58738,1238990175
0,40.079443,116.587608,1238991810
0,40.080347,116.587726,1238992155
0,40.079838,116.585339,1238992455
0,40.079529,116.586999,1238992970
0,40.054557,116.58409,1238993270
0,40.023167,116.535411,1238993570
0,39.986719,116.481604,1238993870
0,39.986579,116.435722,1238994170
0,39.987334,116.40137,1238994470
0,39.985884,116.353665,1238994770
0,39.984859,116.323169,1238995070
0,39.984959,116.32464,1238995805
0,39.990238,116.309908,1238996105
0,39.997594,116.308943,1238996405
0,40.009548,116.313711,1238996705
0,40.009688,116.314974,1238997006
0,40.010015,116.314942,1238997306
0,40.007754,116.319668,1238997606
0,40.006351,116.320749,1239001114
0,40.002426,116.326511,1239001415
0,40.003625,116.332742,1239005036
0,39.992723,116.326781,1239005336
0,39.990146,116.324766,1239011282
0,39.990936,116.326426,1239011582
0,39.991727,116.326653,1239012077
0,39.991798,116.325932,1239014277
0,39.99885,116.326651,1239014577
0,39.999969,116.327437,1239301680
0,40.002295,116.324534,1239301980
0,40.01092,116.321789,1239302280
0,40.011736,116.322001,1239329975
0,40.00235,116.324181,1239330275
0,40.000017,116.327485,1239348818
0,39.994927,116.326472,1239349118
0,39.993444,116.32638,1239349603
0,39.991275,116.321054,1239349903
0,39.997984,116.30896,1239350203
0,39.99538,116.298429,1239350503
0,39.994802,116.289187,1239350803
0,39.985154,116.293629,1239351103
0,39.979306,116.284666,1239351403
0,39.946147,116.268,1239351703
0,39.923074,116.262917,1239352003
0,39.922282,116.2042,1239352303
0,39.906412,116.204779,1239352603
0,39.853282,116.214493,1239352903
0,39.807903,116.258188,1239353203
0,39.775197,116.290882,1239353503
0,39.762819,116.297298,1239353803
0,39.763503,116.297405,1239367958
0,39.763277,116.297391,1239368713
0,39.7771,116.289221,1239369013
0,39.791975,116.2817,1239369313
0,39.810911,116.285487,1239369613
0,39.846163,116.277691,1239369913
0,39.900581,116.268088,1239370213
0,39.94389,116.269142,1239370513
0,39.974082,116.279446,1239370813
0,39.983639,116.299515,1239371113
0,39.997446,116.308941,1239371413
0,39.991313,116.326326,1239371713
0,39.995176,116.32648,1239372013
0,39.999975,116.327386,1239383037
0,40.005544,116.32434,1239383338
0,40.011532,116.321628,1239427438
0,40.006795,116.324115,1239427738
0,40.003408,116.321911,1239428533
0,39.998308,116.321539,1239428833
0,39.998305,116.321383,1239430393
0,39.9976,116.318557,1239430693
0,39.999685,116.322025,1239430993
0,40.000275,116.326387,1239434346
0,39.998335,116.321603,1239434647
0,39.996137,116.323956,1239434947
0,39.994015,116.326384,1239435247
0,39.993515,116.326462,1239436062
0,39.998113,116.308946,1239436362
0,39.989877,116.29849,1239436662
0,39.988501,116.293042,1239436962
0,39.957273,116.269222,1239437262
0,39.945877,116.267941,1239437562
0,39.923094,116.265272,1239437862
0,39.921061,116.205398,1239438162
0,39.865188,116.207206,1239438462
0,39.818488,116.250167,1239438762
0,39.773307,116.284083,1239439062
0,39.762741,116.297294,1239439362
0,39.76355,116.2974,1239454204
0,39.763374,116.297387,1239455114
0,39.776197,116.290063,1239455414
0,39.790983,116.279287,1239455714
0,39.804549,116.281036,1239456014
0,39.825521,116.283924,1239456314
0,39.850229,116.277655,1239456614
0,39.900043,116.268119,1239456914
0,39.940598,116.268643,1239457214
0,39.961308,116.269128,1239457514
0,39.983498,116.297658,1239457814
0,39.996589,116.301203,1239458114
0,39.991001,116.315772,1239458414
0,39.992715,116.326124,1239458714
0,39.995784,116.326141,1239459014
0,39.99992,116.327416,1239470075
0,40.0051,116.324243,1239470375
0,40.011236,116.321767,1239497345
0,40.00691,116.324115,1239497645
0,40.000032,116.327313,1239497945
0,40.000017,116.327479,1239521583
0,39.994025,116.326744,1239521884
0,39.993757,116.326562,1239522499
0,39.990989,116.311154,1239522799
0,39.998594,116.306715,1239523099
0,39.991443,116.29096,1239523399
0,39.980937,116.286345,1239523699
0,39.949044,116.268737,1239523999
0,39.93373,116.26817,1239524299
0,39.901236,116.267758,1239524599
0,39.895277,116.209946,1239524899
0,39.851194,116.214805,1239525199
0,39.808335,116.257984,1239525499
0,39.775537,116.290468,1239525799
0,39.762695,116.297342,1239526099
0,39.763379,116.297112,1239539960
0,39.763433,116.297462,1239541510
0,39.776745,116.289521,1239541810
0,39.788112,116.28106,1239542110
0,39.802228,116.280694,1239542410
0,39.819445,116.284091,1239542710
0,39.849014,116.277537,1239543010
0,39.900668,116.268038,1239543310
0,39.941086,116.268434,1239543610
0,39.960938,116.269156,1239543910
0,39.983661,116.299001,1239544210
0,39.995966,116.298335,1239544510
0,39.990985,116.315069,1239544810
0,39.993325,116.326307,1239545110
0,39.998289,116.326675,1239545410
0,40.000206,116.327939,1239556443
0,40.003567,116.324372,1239556744
0,40.010483,116.321943,1239557044
0,40.011327,116.321772,1239599286
0,40.006718,116.323677,1239599586
0,39.999294,116.321826,1239599886
0,39.994888,116.320957,1239601586
0,39.998313,116.321641,1239601886
0,39.999935,116.327313,1239602186
0,40.000278,116.327658,1239608008
0,39.994166,116.32654,1239608308
0,39.993513,116.326342,1239608608
0,39.991527,116.325906,1239608908
0,39.990965,116.311681,1239609208
0,39.998579,116.306582,1239609508
0,39.990897,116.291488,1239609808
0,39.975606,116.280999,1239610108
0,39.945926,116.267961,1239610408
0,39.92451,116.268677,1239610708
0,39.921904,116.204635,1239611008
0,39.8669,116.205841,1239611308
0,39.816784,116.251692,1239611608
0,39.775415,116.289218,1239611908
0,39.762708,116.297301,1239612208
0,39.763429,116.297492,1239626798
0,39.763201,116.297439,1239627913
0,39.776984,116.289195,1239628213
0,39.790646,116.27927,1239628513
0,39.804662,116.281321,1239628813
0,39.825004,116.283769,1239629113
0,39.848967,116.277503,1239629413
0,39.897795,116.267991,1239629713
0,39.940398,116.268381,1239630013
0,39.969851,116.271055,1239630313
0,39.983631,116.298873,1239630613
0,39.998541,116.306999,1239630913
0,39.991548,116.327062,1239631213
0,39.995364,116.326546,1239631513
0,39.999901,116.327394,1239633992
0,40.007045,116.324204,1239634293
0,40.010572,116.322226,1239658775
0,40.003603,116.324068,1239659075
0,39.993876,116.325882,1239659375
0,39.993367,116.326706,1239659675
0,39.993462,116.326504,1239660215
0,39.998676,116.30753,1239660515
0,39.990769,116.291868,1239660815
0,39.972444,116.276046,1239661115
0,39.946016,116.267949,1239661415
0,39.923065,116.257752,1239661715
0,39.918679,116.205637,1239662015
0,39.858538,116.212417,1239662315
0,39.808444,116.258069,1239662615
0,39.773439,116.292343,1239662915
0,39.762721,116.297264,1239663215
0,39.762913,116.295306,1239684205
0,39.763327,116.297398,1239685515
0,39.77543,116.28778,1239685815
0,39.812456,116.255719,1239686115
0,39.848243,116.226243,1239686415
0,39.87973,116.270128,1239686715
0,39.93053,116.26916,1239687015
0,39.953611,116.270114,1239687315
0,39.982914,116.293622,1239687615
0,39.989298,116.298846,1239687915
0,39.996573,116.30893,1239688215
0,39.99108,116.316412,1239688515
0,39.993476,116.326809,1239688815
0,39.997863,116.326701,1239689115
0,39.999391,116.327383,1239702786
0,40.00492,116.324336,1239703086
0,40.010071,116.322501,1239703386
0,40.009468,116.322883,1239704771
0,40.003178,116.324269,1239705071
0,39.998386,116.320183,1239705371
0,39.998086,116.320522,1239705966
0,39.997516,116.318952,1239706636
0,39.998496,116.319895,1239706936
0,39.99978,116.324972,1239707236
0,39.998905,116.326679,1239707536
0,39.994454,116.32673,1239707836
0,39.991701,116.329028,1239708136
0,39.991322,116.331625,1239708561
0,39.90667,116.472615,1239711676
0,39.906634,116.475108,1239712806
0,39.906847,116.488179,1239713106
0,39.906727,116.493751,1239713406
0,39.908174,116.524275,1239713706
0,39.908071,116.587511,1239714006
0,39.919688,116.634356,1239714306
0,39.926639,116.646866,1239714606
0,39.921686,116.656755,1239714906
0,39.924695,116.721672,1239715206
0,39.940015,116.779812,1239715506
0,39.946589,116.794753,1239715806
0,39.951716,116.80101,1239716106
0,39.95163,116.801474,1239716631
0,39.952256,116.801847,1239716931
0,39.950773,116.801289,1239753846
0,39.95078,116.800995,1239754466
0,39.947105,116.79885,1239754766
0,39.946807,116.782725,1239755066
0,39.94714,116.783251,1239755416
0,39.942822,116.795885,1239781208
0,39.938886,116.771735,1239781508
0,39.930153,116.743285,1239781808
0,39.922595,116.681861,1239782108
0,39.926483,116.647508,1239782408
0,39.919021,116.633063,1239782708
0,39.908448,116.585192,1239783008
0,39.908401,116.522092,1239783308
0,39.907097,116.473696,1239783608
0,39.907369,116.470855,1239783908
0,39.975324,116.334062,1239786833
0,39.991697,116.330486,1239787133
0,39.993902,116.326894,1239787433
0,39.999727,116.327127,1239787733
0,39.999489,116.327725,1239789421
0,40.003182,116.325175,1239789725
0,40.01003,116.322669,1239790025
0,40.010332,116.32235,1239790540
0,40.010299,116.321925,1239790840
0,40.010119,116.322477,1239791425
0,40.006821,116.324205,1239791725
0,40.000456,116.327084,1239792025
0,39.999852,116.327191,1239841625
0,39.996043,116.325373,1239855122
0,39.999229,116.325836,1239855422
0,40.00675,116.324052,1239855722
0,40.009963,116.323077,1239856024
0,40.009986,116.321448,1239856326
0,40.010123,116.321743,1239856785
0,40.009956,116.321318,1239857085
0,40.010041,116.322458,1239857387
0,40.003487,116.324645,1239857690
0,39.999815,116.326955,1239857990
0,40.000402,116.326769,1239858347
0,40.000446,116.326997,1239858653
0,39.9993,116.326699,1239858953
0,39.995887,116.324677,1239859253
0,39.99509,116.325671,1239859553
0,39.99627,116.324781,1239867116
0,39.996251,116.32873,1239867486
0,39.99501,116.327218,1239867788
0,39.99622,116.3266,1239868088
0,39.999823,116.327661,1239871095
0,39.993852,116.325776,1239871397
0,39.999799,116.324798,1239871697
0,40.005569,116.325914,1239876512
0,40.007659,116.319641,1239876812
0,40.007661,116.319692,1239880371
0,40.007127,116.320769,1239880671
0,40.007163,116.320802,1239880971
0,40.007287,116.320747,1239881271
0,40.007247,116.320769,1239881571
0,40.004524,116.321351,1239881871
0,39.999903,116.327365,1239882171
0,40.000138,116.327473,1239895800
0,40.005327,116.323577,1239896100
0,40.007777,116.319641,1239896400
0,40.007662,116.319754,1239927870
0,40.007493,116.320832,1239928275
0,39.998819,116.325367,1239928575
0,39.996194,116.324781,1239942056
0,40.000012,116.324517,1239942356
0,40.00895,116.323981,1239942656
0,40.008073,116.318127,1239943735
0,40.007764,116.319743,1239944035
0,40.00756,116.319624,1239944851
0,40.002351,116.326445,1239945152
0,39.999846,116.327219,1239960247
0,40.006993,116.324312,1239960547
0,40.007052,116.320687,1239961152
0,40.007056,116.320637,1239961452
0,40.007314,116.31998,1239961752
0,40.006757,116.321055,1239962052
0,40.001242,116.321649,1239962352
0,39.999904,116.327413,1239962652
0,40.000027,116.324323,1240075358
0,40.002506,116.32204,1240075658
0,40.009096,116.317699,1240075958
0,40.009942,116.31511,1240102346
0,40.004653,116.321237,1240102646
0,39.996241,116.326436,1240102946
0,39.992224,116.327487,1240103246
0,39.991459,116.33151,1240103546
0,39.879805,116.45489,1240106526
0,39.874062,116.454763,1240106826
0,39.865995,116.453553,1240107126
0,39.864846,116.452425,1240107426
0,39.862481,116.456101,1240107726
0,39.863434,116.456995,1240108031
0,39.863472,116.457041,1240108331
0,39.863683,116.454546,1240108631
0,39.864082,116.454004,1240109136
0,39.87037,116.46125,1240109436
0,39.875808,116.471297,1240109736
0,39.88695,116.471058,1240110036
0,39.902091,116.471665,1240110336
0,39.906662,116.473367,1240110636
0,39.906717,116.474979,1240111306
0,39.908062,116.533567,1240111606
0,39.907812,116.597114,1240111906
0,39.919584,116.634102,1240112206
0,39.921286,116.652418,1240112506
0,39.923423,116.716496,1240112806
0,39.939214,116.773979,1240113106
0,39.942561,116.789574,1240113406
0,39.94665,116.788179,1240113706
0,39.945682,116.794524,1240114986
0,39.945713,116.794199,1240115286
0,39.945673,116.794137,1240115586
0,39.945641,116.794537,1240115886
0,39.945605,116.794169,1240116186
0,39.946757,116.787123,1240116486
0,39.94819,116.783294,1240116786
0,39.947279,116.783891,1240117086
0,39.95197,116.800774,1240136017
0,39.951445,116.79858,1240136317
0,39.942651,116.795764,1240136617
0,39.937993,116.768277,1240136917
0,39.925757,116.725533,1240137217
0,39.92189,116.657962,1240137517
0,39.925723,116.635512,1240137817
0,39.910349,116.618133,1240138117
0,39.908354,116.553672,1240138417
0,39.906961,116.48783,1240138717
0,39.975796,116.33388,1240141802
0,39.975534,116.333813,1240142132
0,39.991674,116.32997,1240142432
0,39.994271,116.32687,1240142732
0,39.999443,116.327061,1240143032
0,39.999986,116.329018,1240163700
0,40.001627,116.322231,1240164000
0,40.007121,116.319792,1240164300
0,40.008291,116.318936,1240164600
0,40.008046,116.319445,1240165080
0,40.007468,116.319836,1240191034
0,40.00743,116.320721,1240191704
0,40.000046,116.32183,1240192004
0,40.000461,116.327023,1240192309
0,39.999991,116.32727,1240200055
0,40.004687,116.324328,1240200355
0,40.010029,116.322437,1240200655
0,40.01058,116.322549,1240200955
0,40.012242,116.325606,1240201590
0,40.008652,116.324035,1240201890
0,40.000668,116.326953,1240202190
0,39.999872,116.327303,1240220362
0,40.00539,116.324196,1240220662
